Mean data for UKR  Province= 1: Cherkasy,  from 1982 to 2020, weekly<br><tt><pre>1982, 1, 0.053,260.31, 45.01, 39.46, 42.23,
1983,24, 0.398,295.37, 30.08, 62.73, 46.41,
1983,25, 0.395,295.55, 27.35, 63.44, 45.40,
1983,26, 0.392,295.83, 26.21, 61.74, 43.97,
1983,27, 0.384,295.84, 24.03, 63.71, 43.87,
1983,28, 0.366,295.71, 19.88, 67.51, 43.70,
1983,29, 0.345,295.61, 14.97, 71.10, 43.03,
1983,30, 0.324,295.46, 12.14, 74.52, 43.33,
1983,31, 0.317,295.23, 13.27, 76.96, 45.11,
1983,32, 0.320,295.15, 18.15, 75.06, 46.60,
1983,33, 0.322,295.03, 24.55, 70.56, 47.56,
1983,34, 0.323,294.99, 31.25, 63.13, 47.19,
1983,35, 0.327,295.09, 42.25, 48.99, 45.62,
1983,36, 0.319,294.35, 48.60, 40.95, 44.78,
1983,37, 0.302,293.30, 51.48, 35.49, 43.49,
1983,38, 0.285,292.03, 52.88, 31.98, 42.43,
1983,39, 0.264,290.00, 52.20, 35.99, 44.10,
1983,40, 0.246,287.88, 52.61, 37.45, 45.03,
1983,41, 0.223,285.68, 51.99, 34.42, 43.21,
1983,42, 0.198,283.12, 51.57, 35.55, 43.56,
1983,43, 0.171,280.43, 50.10, 39.02, 44.56,
1983,44, 0.146,277.34, 48.14, 37.49, 42.81,
1983,45, 0.124,274.36, 45.55, 36.55, 41.05,
1983,46, 0.103,271.95, 42.99, 35.13, 39.06,
1983,47, 0.087,269.05, 42.57, 39.45, 41.01,
1983,48, 0.081,267.10, 46.31, 41.52, 43.91,
1983,49, 0.072,265.72, 45.10, 41.40, 43.25,
1983,50, 0.065,264.23, 45.56, 40.56, 43.06,
1983,51, 0.058,261.83, 44.21, 42.68, 43.44,
1983,52, 0.052,259.10, 41.31, 47.96, 44.63,
1984, 1, 0.050,257.42, 40.77, 49.92, 45.35,
1984, 2, 0.047,256.74, 39.32, 52.12, 45.72,
1984, 3, 0.044,255.68, 37.37, 57.52, 47.44,
1984, 4, 0.041,255.47, 34.55, 59.96, 47.25,
1984, 5, 0.039,256.11, 31.21, 60.19, 45.70,
1984, 6, 0.037,256.96, 27.71, 62.24, 44.98,
1984, 7, 0.037,257.88, 24.61, 64.98, 44.79,
1984, 8, 0.039,258.11, 22.89, 71.12, 47.00,
1984, 9, 0.041,260.37, 22.16, 71.96, 47.06,
1984,10, 0.047,264.02, 20.48, 70.03, 45.26,
1984,11, 0.057,268.33, 20.45, 62.93, 41.69,
1984,12, 0.074,273.36, 22.30, 54.75, 38.52,
1984,13, 0.094,278.76, 24.99, 45.15, 35.07,
1984,14, 0.119,283.72, 27.85, 34.54, 31.19,
1984,15, 0.149,287.22, 29.68, 30.80, 30.24,
1984,16, 0.177,289.08, 28.91, 37.09, 33.00,
1984,17, 0.208,290.91, 28.76, 42.40, 35.58,
1984,18, 0.246,292.34, 30.62, 49.05, 39.84,
1984,19, 0.290,293.17, 33.37, 58.50, 45.94,
1984,20, 0.330,293.46, 35.18, 66.14, 50.66,
1984,21, 0.362,293.35, 35.93, 73.96, 54.94,
1984,22, 0.384,293.09, 34.85, 79.34, 57.09,
1984,23, 0.399,292.66, 34.85, 85.04, 59.94,
1984,24, 0.413,292.52, 38.86, 89.15, 64.01,
1984,25, 0.423,292.82, 44.40, 89.90, 67.15,
1984,26, 0.428,292.97, 47.19, 90.66, 68.92,
1984,27, 0.428,293.36, 49.22, 90.06, 69.64,
1984,28, 0.428,293.91, 54.02, 87.25, 70.64,
1984,29, 0.422,294.22, 55.66, 86.36, 71.01,
1984,30, 0.411,294.34, 55.34, 86.59, 70.96,
1984,31, 0.398,294.16, 52.99, 87.95, 70.47,
1984,32, 0.388,294.10, 52.46, 85.79, 69.13,
1984,33, 0.376,293.67, 52.60, 85.00, 68.80,
1984,34, 0.364,293.18, 52.75, 83.66, 68.20,
1984,35, 0.344,292.36, 51.31, 81.23, 66.27,
1984,36, 0.322,291.55, 50.19, 75.72, 62.95,
1984,37, 0.299,290.75, 49.76, 68.11, 58.93,
1984,38, 0.269,289.42, 44.54, 66.83, 55.69,
1984,39, 0.241,287.63, 38.81, 68.36, 53.58,
1984,40, 0.221,285.72, 37.10, 66.64, 51.87,
1984,41, 0.206,283.56, 41.28, 63.12, 52.20,
1984,42, 0.191,281.43, 46.63, 56.20, 51.41,
1984,43, 0.169,278.99, 48.53, 53.32, 50.93,
1984,44, 0.143,276.11, 46.49, 47.91, 47.20,
1984,45, 0.120,272.45, 43.65, 49.55, 46.60,
1984,46, 0.098,269.46, 40.26, 49.86, 45.06,
1984,47, 0.084,267.56, 40.85, 47.54, 44.19,
1984,48, 0.078,266.40, 44.35, 45.36, 44.85,
1984,49, 0.075,267.15, 48.31, 35.63, 41.97,
1984,50,-1.000, -1.00, -1.00, -1.00, -1.00,
1984,51,-1.000, -1.00, -1.00, -1.00, -1.00,
1984,52,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 1,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 2,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 3,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 4,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 5,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 6,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 7,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 8,-1.000, -1.00, -1.00, -1.00, -1.00,
1985, 9, 0.033,268.58, 16.59, 43.04, 29.82,
1985,10, 0.034,269.50, 12.99, 49.84, 31.42,
1985,11, 0.041,271.36, 11.58, 51.04, 31.31,
1985,12, 0.054,274.46, 11.97, 50.36, 31.17,
1985,13, 0.075,278.90, 15.53, 44.60, 30.06,
1985,14, 0.103,282.94, 20.08, 38.55, 29.31,
1985,15, 0.136,286.31, 23.98, 36.46, 30.22,
1985,16, 0.174,289.16, 27.38, 36.39, 31.88,
1985,17, 0.215,291.53, 32.14, 36.99, 34.56,
1985,18, 0.257,292.75, 36.02, 45.14, 40.58,
1985,19, 0.300,294.09, 38.39, 48.92, 43.65,
1985,20, 0.333,294.89, 36.91, 51.42, 44.17,
1985,21, 0.361,294.82, 35.67, 59.23, 47.45,
1985,22, 0.384,294.63, 34.83, 64.86, 49.84,
1985,23, 0.396,294.06, 32.91, 72.66, 52.78,
1985,24, 0.400,293.32, 30.98, 82.51, 56.75,
1985,25, 0.406,293.21, 33.26, 86.58, 59.92,
1985,26, 0.406,293.28, 33.95, 87.78, 60.87,
1985,27, 0.404,293.46, 35.07, 89.18, 62.12,
1985,28, 0.400,293.79, 38.00, 88.60, 63.30,
1985,29, 0.398,294.36, 42.32, 85.00, 63.66,
1985,30, 0.394,294.94, 46.43, 80.15, 63.29,
1985,31, 0.388,295.79, 47.81, 70.85, 59.33,
1985,32, 0.381,296.36, 48.81, 61.72, 55.27,
1985,33, 0.369,296.62, 49.10, 53.00, 51.05,
1985,34, 0.352,296.46, 46.48, 45.92, 46.20,
1985,35, 0.331,295.84, 44.69, 39.58, 42.14,
1985,36, 0.306,294.38, 42.38, 39.98, 41.18,
1985,37, 0.281,292.60, 40.93, 43.75, 42.34,
1985,38, 0.258,291.00, 39.30, 44.76, 42.03,
1985,39, 0.237,289.18, 36.62, 46.29, 41.46,
1985,40, 0.211,286.81, 31.80, 51.15, 41.48,
1985,41, 0.191,284.25, 32.38, 53.12, 42.75,
1985,42, 0.171,282.06, 34.96, 47.74, 41.35,
1985,43, 0.152,279.78, 37.99, 45.09, 41.54,
1985,44, 0.133,276.76, 39.66, 42.09, 40.87,
1985,45, 0.111,273.36, 36.02, 43.08, 39.55,
1985,46, 0.083,269.39, 27.39, 49.97, 38.68,
1985,47, 0.060,265.69, 18.17, 56.99, 37.58,
1985,48, 0.046,261.19, 14.02, 69.91, 41.96,
1985,49, 0.040,256.05, 12.65, 83.54, 48.09,
1985,50, 0.034,251.84, 11.85, 90.69, 51.27,
1985,51, 0.030,248.87, 12.92, 92.19, 52.56,
1985,52, 0.027,246.59, 13.20, 92.34, 52.77,
1986, 1, 0.026,244.98, 14.39, 92.72, 53.55,
1986, 2, 0.026,245.66, 16.71, 90.50, 53.61,
1986, 3, 0.026,248.73, 18.47, 81.96, 50.22,
1986, 4, 0.025,251.50, 18.43, 73.79, 46.11,
1986, 5, 0.024,252.43, 17.12, 72.73, 44.93,
1986, 6, 0.023,254.06, 15.36, 71.97, 43.67,
1986, 7, 0.021,257.03, 12.27, 67.82, 40.04,
1986, 8, 0.021,259.75, 10.89, 65.31, 38.10,
1986, 9, 0.023,262.16, 11.04, 65.38, 38.21,
1986,10, 0.027,264.90,  8.91, 66.51, 37.71,
1986,11, 0.038,269.62,  9.83, 57.76, 33.80,
1986,12, 0.055,275.12, 12.49, 47.59, 30.04,
1986,13, 0.079,280.22, 17.52, 38.82, 28.17,
1986,14, 0.110,283.99, 23.27, 33.23, 28.25,
1986,15, 0.145,287.82, 27.86, 26.99, 27.43,
1986,16, 0.181,290.99, 30.33, 22.64, 26.48,
1986,17, 0.225,293.24, 36.10, 21.90, 29.00,
1986,18, 0.276,295.01, 43.97, 22.87, 33.42,
1986,19, 0.317,296.65, 45.98, 22.29, 34.14,
1986,20, 0.353,298.23, 46.83, 17.72, 32.28,
1986,21, 0.382,298.95, 47.09, 18.29, 32.69,
1986,22, 0.404,299.28, 46.59, 20.63, 33.61,
1986,23, 0.411,299.29, 41.54, 23.85, 32.70,
1986,24, 0.411,299.13, 37.28, 28.26, 32.77,
1986,25, 0.410,299.11, 35.87, 29.45, 32.66,
1986,26, 0.400,298.77, 30.56, 32.96, 31.76,
1986,27, 0.390,298.40, 26.88, 37.96, 32.42,
1986,28, 0.379,298.31, 26.21, 40.62, 33.41,
1986,29, 0.371,298.70, 27.89, 38.58, 33.23,
1986,30, 0.367,299.34, 32.59, 34.03, 33.31,
1986,31, 0.360,299.75, 33.33, 29.90, 31.61,
1986,32, 0.348,299.42, 31.40, 30.05, 30.72,
1986,33, 0.338,299.09, 31.65, 26.71, 29.18,
1986,34, 0.323,298.29, 30.17, 25.68, 27.92,
1986,35, 0.306,297.42, 30.30, 21.80, 26.05,
1986,36, 0.284,295.84, 29.57, 23.00, 26.29,
1986,37, 0.266,293.74, 31.87, 30.01, 30.94,
1986,38, 0.250,291.71, 33.24, 36.10, 34.67,
1986,39, 0.230,289.72, 31.76, 39.52, 35.64,
1986,40, 0.207,287.24, 28.20, 45.69, 36.94,
1986,41, 0.180,284.69, 25.02, 47.51, 36.27,
1986,42, 0.151,282.54, 22.06, 42.05, 32.05,
1986,43, 0.120,279.46, 17.86, 47.79, 32.83,
1986,44, 0.091,275.43, 12.52, 52.30, 32.41,
1986,45, 0.070,271.92,  7.98, 52.05, 30.02,
1986,46, 0.055,269.37,  6.01, 49.61, 27.81,
1986,47, 0.046,267.24,  6.48, 48.67, 27.58,
1986,48, 0.039,265.06,  7.24, 51.48, 29.36,
1986,49, 0.034,262.20,  6.70, 57.12, 31.91,
1986,50, 0.032,258.85,  8.96, 62.97, 35.96,
1986,51, 0.031,255.70, 13.45, 66.77, 40.11,
1986,52, 0.031,253.61, 16.91, 68.03, 42.47,
1987, 1, 0.030,251.40, 18.27, 71.45, 44.86,
1987, 2, 0.029,250.59, 18.99, 74.33, 46.66,
1987, 3, 0.029,250.69, 20.59, 75.78, 48.18,
1987, 4, 0.026,251.33, 18.86, 74.97, 46.91,
1987, 5, 0.023,251.89, 15.76, 75.01, 45.38,
1987, 6, 0.021,252.89, 14.05, 76.22, 45.14,
1987, 7, 0.021,254.68, 11.91, 75.93, 43.92,
1987, 8, 0.022,256.24, 11.52, 77.54, 44.53,
1987, 9, 0.023,257.88, 10.86, 80.44, 45.65,
1987,10, 0.024,258.98,  7.22, 88.02, 47.62,
1987,11, 0.028,260.84,  4.57, 91.51, 48.04,
1987,12, 0.035,263.82,  2.54, 91.96, 47.25,
1987,13, 0.046,267.93,  1.31, 90.82, 46.06,
1987,14, 0.064,272.28,  1.04, 90.28, 45.66,
1987,15, 0.090,277.47,  2.08, 89.61, 45.84,
1987,16, 0.120,282.11,  2.65, 87.84, 45.25,
1987,17, 0.150,286.64,  3.01, 79.84, 41.42,
1987,18, 0.183,289.92,  2.99, 73.28, 38.13,
1987,19, 0.229,292.05,  5.70, 70.74, 38.22,
1987,20, 0.272,293.82,  8.01, 63.20, 35.60,
1987,21, 0.313,295.00, 11.15, 58.08, 34.61,
1987,22, 0.352,295.70, 17.26, 55.02, 36.14,
1987,23, 0.384,295.82, 25.67, 56.40, 41.03,
1987,24, 0.412,296.34, 38.39, 54.37, 46.38,
1987,25, 0.434,296.72, 50.80, 52.69, 51.75,
1987,26, 0.447,296.91, 59.26, 51.66, 55.46,
1987,27, 0.449,297.12, 62.10, 51.35, 56.73,
1987,28, 0.442,297.23, 62.27, 52.29, 57.28,
1987,29, 0.426,297.24, 57.35, 54.53, 55.94,
1987,30, 0.405,296.98, 51.72, 59.23, 55.47,
1987,31, 0.384,296.02, 45.29, 68.74, 57.02,
1987,32, 0.371,295.28, 43.07, 73.28, 58.17,
1987,33, 0.358,294.58, 42.27, 75.05, 58.66,
1987,34, 0.346,293.93, 42.05, 75.15, 58.60,
1987,35, 0.332,293.30, 43.88, 70.66, 57.27,
1987,36, 0.318,292.48, 47.13, 65.19, 56.16,
1987,37, 0.298,291.23, 48.79, 63.30, 56.04,
1987,38, 0.274,289.64, 46.43, 64.43, 55.43,
1987,39, 0.247,287.80, 41.52, 66.11, 53.82,
1987,40, 0.220,285.82, 35.53, 65.54, 50.53,
1987,41, 0.191,283.04, 31.00, 69.85, 50.42,
1987,42, 0.159,279.84, 26.58, 73.90, 50.24,
1987,43, 0.128,276.69, 22.92, 73.67, 48.29,
1987,44, 0.102,272.43, 19.33, 75.06, 47.20,
1987,45, 0.081,268.69, 14.97, 71.79, 43.38,
1987,46, 0.063,266.08, 12.03, 67.22, 39.62,
1987,47, 0.051,264.03, 10.63, 64.50, 37.56,
1987,48, 0.042,262.69, 10.83, 62.32, 36.58,
1987,49, 0.039,262.29, 12.66, 56.64, 34.65,
1987,50, 0.036,262.41, 14.11, 48.41, 31.26,
1987,51, 0.033,262.23, 16.36, 41.32, 28.84,
1987,52, 0.033,261.58, 20.58, 39.09, 29.83,
1988, 1, 0.035,260.76, 24.75, 38.17, 31.46,
1988, 2, 0.036,259.78, 27.24, 41.42, 34.33,
1988, 3, 0.037,259.60, 29.20, 43.83, 36.52,
1988, 4, 0.037,259.90, 30.65, 44.89, 37.77,
1988, 5, 0.040,259.96, 32.15, 47.63, 39.89,
1988, 6, 0.041,260.72, 30.63, 49.93, 40.28,
1988, 7, 0.041,261.63, 26.89, 52.30, 39.60,
1988, 8, 0.044,262.38, 26.13, 56.06, 41.10,
1988, 9, 0.047,262.97, 25.28, 62.17, 43.72,
1988,10, 0.049,264.52, 21.37, 67.48, 44.42,
1988,11, 0.056,266.90, 19.94, 67.93, 43.94,
1988,12, 0.062,270.21, 16.56, 66.73, 41.64,
1988,13, 0.071,274.45, 13.68, 63.01, 38.34,
1988,14, 0.088,278.79, 13.51, 58.53, 36.02,
1988,15, 0.111,281.92, 13.46, 62.66, 38.06,
1988,16, 0.139,284.70, 13.64, 68.28, 40.96,
1988,17, 0.168,286.66, 13.56, 77.38, 45.47,
1988,18, 0.202,288.56, 14.10, 82.60, 48.35,
1988,19, 0.239,289.77, 14.03, 88.23, 51.13,
1988,20, 0.277,291.04, 14.46, 86.83, 50.64,
1988,21, 0.311,291.94, 15.00, 85.19, 50.10,
1988,22, 0.343,292.48, 16.59, 83.71, 50.15,
1988,23, 0.372,292.94, 21.10, 81.82, 51.46,
1988,24, 0.402,293.63, 33.33, 78.81, 56.07,
1988,25, 0.418,294.03, 42.04, 78.36, 60.20,
1988,26, 0.427,294.72, 47.62, 73.48, 60.55,
1988,27, 0.439,295.66, 56.31, 66.32, 61.31,
1988,28, 0.445,296.23, 64.56, 62.53, 63.55,
1988,29, 0.446,296.64, 68.41, 60.55, 64.48,
1988,30, 0.436,296.74, 67.85, 61.54, 64.69,
1988,31, 0.421,296.60, 64.26, 62.83, 63.54,
1988,32, 0.405,296.68, 60.95, 58.97, 59.96,
1988,33, 0.385,296.54, 56.87, 54.34, 55.60,
1988,34, 0.359,295.65, 49.42, 55.60, 52.51,
1988,35, 0.333,294.51, 44.97, 55.76, 50.36,
1988,36, 0.308,293.01, 42.44, 57.57, 50.00,
1988,37, 0.281,291.43, 40.07, 59.49, 49.78,
1988,38, 0.256,289.86, 37.03, 60.92, 48.97,
1988,39, 0.237,288.40, 36.41, 57.85, 47.13,
1988,40, 0.228,286.99, 41.39, 49.36, 45.38,
1988,41, 0.210,283.55, 43.49, 63.23, 53.36,
1988,42, 0.195,281.03, 49.26, 60.91, 55.08,
1988,43, 0.174,277.17, 51.70, 70.57, 61.13,
1988,44, 0.149,273.36, 49.53, 69.50, 59.51,
1988,45, 0.122,270.17, 44.01, 63.85, 53.93,
1988,46, 0.098,266.98, 39.07, 63.13, 51.10,
1988,47, 0.076,263.89, 33.10, 65.35, 49.22,
1988,48, 0.064,261.42, 31.01, 67.58, 49.30,
1988,49, 0.056,259.70, 29.24, 67.04, 48.14,
1988,50, 0.048,259.15, 27.30, 61.07, 44.18,
1988,51, 0.046,259.57, 30.10, 51.56, 40.83,
1988,52, 0.045,260.69, 32.12, 42.20, 37.16,
1989, 1, 0.045,262.40, 33.86, 32.05, 32.96,
1989, 2, 0.047,264.88, 37.17, 22.66, 29.92,
1989, 3, 0.048,267.47, 39.58, 14.38, 26.98,
1989, 4, 0.053,269.51, 44.35,  9.40, 26.88,
1989, 5, 0.060,271.43, 49.75,  6.89, 28.32,
1989, 6, 0.068,273.21, 51.57,  7.07, 29.32,
1989, 7, 0.077,274.69, 52.65,  7.99, 30.32,
1989, 8, 0.086,276.46, 53.79,  7.93, 30.86,
1989, 9, 0.098,278.58, 55.64,  7.97, 31.80,
1989,10, 0.114,280.60, 57.80,  8.89, 33.34,
1989,11, 0.130,282.69, 59.54,  7.13, 33.34,
1989,12, 0.151,284.69, 62.56,  9.62, 36.09,
1989,13, 0.176,286.77, 67.50, 10.79, 39.14,
1989,14, 0.202,288.70, 69.67, 10.14, 39.90,
1989,15, 0.230,290.41, 69.07, 11.93, 40.50,
1989,16, 0.260,291.73, 67.30, 17.92, 42.61,
1989,17, 0.292,292.83, 66.81, 25.79, 46.30,
1989,18, 0.328,293.85, 67.96, 34.23, 51.10,
1989,19, 0.360,294.35, 66.71, 45.97, 56.34,
1989,20, 0.388,294.49, 64.72, 55.22, 59.97,
1989,21, 0.408,295.00, 61.85, 56.96, 59.41,
1989,22, 0.413,295.19, 53.11, 58.97, 56.04,
1989,23, 0.409,295.11, 41.21, 62.07, 51.64,
1989,24, 0.403,295.26, 32.63, 63.67, 48.15,
1989,25, 0.397,295.45, 28.55, 64.42, 46.48,
1989,26, 0.398,296.06, 29.58, 59.61, 44.60,
1989,27, 0.392,296.69, 28.71, 55.06, 41.89,
1989,28, 0.374,297.23, 24.12, 51.20, 37.66,
1989,29, 0.354,297.61, 19.97, 49.18, 34.57,
1989,30, 0.332,297.62, 16.33, 51.11, 33.72,
1989,31, 0.320,298.03, 15.14, 46.85, 30.99,
1989,32, 0.309,298.50, 13.22, 38.91, 26.07,
1989,33, 0.293,297.97, 10.87, 38.01, 24.44,
1989,34, 0.281,297.11, 11.27, 38.31, 24.79,
1989,35, 0.268,295.90, 13.07, 38.52, 25.79,
1989,36, 0.255,294.22, 16.98, 41.01, 28.99,
1989,37, 0.242,292.63, 21.35, 41.68, 31.52,
1989,38, 0.233,290.50, 26.18, 50.06, 38.12,
1989,39, 0.233,288.76, 35.16, 51.16, 43.16,
1989,40, 0.234,287.29, 45.80, 43.89, 44.84,
1989,41, 0.225,285.51, 53.63, 35.45, 44.54,
1989,42, 0.216,283.64, 63.03, 28.53, 45.78,
1989,43, 0.205,281.36, 72.02, 29.56, 50.79,
1989,44, 0.195,279.56, 79.84, 18.88, 49.36,
1989,45, 0.175,278.18, 81.61, 10.82, 46.21,
1989,46, 0.147,275.37, 77.24, 15.50, 46.37,
1989,47, 0.121,272.38, 71.22, 22.19, 46.71,
1989,48, 0.099,270.06, 64.23, 27.54, 45.88,
1989,49, 0.085,268.33, 58.61, 30.35, 44.48,
1989,50, 0.070,265.95, 52.08, 33.91, 43.00,
1989,51, 0.062,265.13, 49.06, 30.07, 39.56,
1989,52, 0.059,265.66, 48.66, 24.23, 36.44,
1990, 1, 0.056,266.17, 48.08, 18.79, 33.43,
1990, 2, 0.058,267.22, 50.45, 14.31, 32.38,
1990, 3, 0.062,268.57, 55.09, 10.36, 32.72,
1990, 4, 0.067,270.19, 59.58,  7.04, 33.31,
1990, 5, 0.074,272.21, 63.13,  4.43, 33.78,
1990, 6, 0.084,274.51, 66.10,  2.99, 34.54,
1990, 7, 0.104,276.44, 73.33,  2.63, 37.98,
1990, 8, 0.122,278.20, 78.08,  2.37, 40.22,
1990, 9, 0.143,280.32, 83.40,  2.07, 42.74,
1990,10, 0.169,282.68, 88.88,  1.34, 45.11,
1990,11, 0.190,283.70, 91.34,  2.78, 47.06,
1990,12, 0.211,286.37, 92.98,  2.68, 47.83,
1990,13, 0.224,288.36, 90.94,  3.63, 47.28,
1990,14, 0.236,289.29, 85.81,  6.60, 46.20,
1990,15, 0.253,289.76, 79.82, 14.93, 47.38,
1990,16, 0.274,289.99, 73.98, 30.29, 52.14,
1990,17, 0.305,290.60, 72.58, 45.33, 58.95,
1990,18, 0.345,291.59, 75.78, 56.84, 66.31,
1990,19, 0.377,292.45, 74.98, 66.21, 70.59,
1990,20, 0.400,292.96, 70.81, 71.32, 71.06,
1990,21, 0.408,292.84, 61.84, 79.05, 70.44,
1990,22, 0.413,292.77, 53.22, 82.61, 67.92,
1990,23, 0.417,292.94, 47.16, 82.81, 64.99,
1990,24, 0.421,293.19, 44.96, 83.52, 64.24,
1990,25, 0.424,294.00, 46.03, 78.88, 62.45,
1990,26, 0.422,294.63, 44.71, 74.30, 59.51,
1990,27, 0.418,294.91, 44.45, 74.07, 59.26,
1990,28, 0.415,295.11, 47.34, 74.64, 60.99,
1990,29, 0.404,295.21, 46.24, 76.03, 61.14,
1990,30, 0.390,295.16, 44.51, 78.06, 61.29,
1990,31, 0.381,295.23, 44.14, 76.96, 60.55,
1990,32, 0.376,295.48, 46.30, 71.32, 58.81,
1990,33, 0.367,295.19, 48.12, 68.66, 58.39,
1990,34, 0.359,294.47, 50.60, 69.11, 59.86,
1990,35, 0.345,293.40, 52.00, 69.25, 60.63,
1990,36, 0.328,291.98, 53.77, 70.86, 62.31,
1990,37, 0.309,290.69, 55.74, 69.43, 62.59,
1990,38, 0.293,289.56, 57.82, 64.88, 61.35,
1990,39, 0.277,288.20, 59.76, 59.90, 59.83,
1990,40, 0.257,286.52, 59.86, 54.89, 57.38,
1990,41, 0.231,284.74, 57.86, 46.12, 51.99,
1990,42, 0.197,282.83, 51.33, 38.05, 44.69,
1990,43, 0.156,279.04, 40.99, 51.87, 46.43,
